Identifier,LanguageId,ValueIdentifier,Sequence,Value,ValueUsage,AttributeValueField1,AttributeValueField3,Image1,Image2,Field1,Field2,Field3,Delete
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_26_ValueID,26,"1/8 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_27_ValueID,27,"3/8 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_28_ValueID,28,"3/4 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_29_ValueID,29,"1/2 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_30_ValueID,30,"2 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_31_ValueID,31,"1 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_32_ValueID,32,"2 1/2 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_33_ValueID,33,"1 1/2 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_34_ValueID,34,"1 1/4 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_35_ValueID,35,"4 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_36_ValueID,36,"6 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_37_ValueID,37,"7.9 """,1,,,,,,,,
EMR Pipe Port Size,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Port_Size_38_ValueID,38,"3 """,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_0_ValueID,0,Schedule 30,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_1_ValueID,1,Schedule 40,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_2_ValueID,2,Schedule 60,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_3_ValueID,3,Schedule 20,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_4_ValueID,4,Extra Strong,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_5_ValueID,5,Schedule 80,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_6_ValueID,6,Schedule 100,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_7_ValueID,7,Schedule 120,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_8_ValueID,8,Schedule 160,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_9_ValueID,9,Double Extra Strong,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_10_ValueID,10,Schedule 10,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_11_ValueID,11,Standard,1,,,,,,,,
EMR Pipe Schedule,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pipe_Schedule_12_ValueID,12,Schedule 140,1,,,,,,,,
EMR Piston rod modification,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_modification_0_ValueID,0,Optionally heat-resistant,1,,,,,,,,
EMR Piston rod modification,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_modification_1_ValueID,1,non-rotating,1,,,,,,,,
EMR Piston rod modification,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_modification_2_ValueID,2,Reinforced,1,,,,,,,,
EMR Piston rod modification,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_modification_3_ValueID,3,"non-rotating, with front plate",1,,,,,,,,
EMR Piston rod modification,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_modification_4_ValueID,4,Optionally through (hollow),1,,,,,,,,
EMR Piston rod modification,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_modification_5_ValueID,5,Extended,1,,,,,,,,
EMR Piston rod modification,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_modification_6_ValueID,6,hollow,1,,,,,,,,
EMR Piston rod modification,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_modification_7_ValueID,7,Optionally through,1,,,,,,,,
EMR Piston rod modification,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_modification_8_ValueID,8,through,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_0_ValueID,0,"M12x1,5",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_1_ValueID,1,"M10x1,25",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_2_ValueID,2,M42x2,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_3_ValueID,3,M6x1,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_4_ValueID,4,"M8x1,25",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_5_ValueID,5,"M2x0,4",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_6_ValueID,6,5/16-24 UNF,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_7_ValueID,7,M36x2,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_8_ValueID,8,"M20x1,5",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_9_ValueID,9,M3,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_10_ValueID,10,"M4x0,7",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_11_ValueID,11,M24,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_12_ValueID,12,1/4-28 UNF,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_13_ValueID,13,M8,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_14_ValueID,14,M48x2,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_15_ValueID,15,M10,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_16_ValueID,16,"M10x1,5",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_17_ValueID,17,M6,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_18_ValueID,18,"M12x1,25",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_19_ValueID,19,M27x2,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_20_ValueID,20,M12,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_21_ValueID,21,10-32 UNF,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_22_ValueID,22,M24x2,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_23_ValueID,23,2007.08.14,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_24_ValueID,24,M5,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_25_ValueID,25,7/16-20 UNF,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_26_ValueID,26,1/2-20 UNF,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_27_ValueID,27,3/4-16 UNF,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_28_ValueID,28,M16,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_29_ValueID,29,1-14 UNF,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_30_ValueID,30,M4,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_31_ValueID,31,"M16x1,5",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_32_ValueID,32,"M3x0,5",1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_33_ValueID,33,M20,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_34_ValueID,34,G 1/8,1,,,,,,,,
EMR Piston rod thread,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Piston_rod_thread_35_ValueID,35,7/8-14 UNF,1,,,,,,,,
EMR Plate Thickness,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Plate_Thickness_0_ValueID,0,1/2 inch,1,,,,,,,,
EMR Plate Thickness,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Plate_Thickness_1_ValueID,1,1/4 inch,1,,,,,,,,
EMR Plate Thickness,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Plate_Thickness_2_ValueID,2,3/8 inch,1,,,,,,,,
EMR Plate Thickness,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Plate_Thickness_3_ValueID,3,1/8 inch,1,,,,,,,,
EMR Platform,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Platform_0_ValueID,0,Automation Solutions,1,,,,,,,,
EMR Platform,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Platform_1_ValueID,1,Commercial and Residential Solutions,1,,,,,,,,
EMR Position Control,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Position_Control_0_ValueID,0,On/off,1,,,,,,,,
EMR Position Control,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Position_Control_1_ValueID,1,Modulating,1,,,,,,,,
EMR Position Control,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Position_Control_2_ValueID,2,Control,1,,,,,,,,
EMR Position Control,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Position_Control_3_ValueID,3,Monitoring,1,,,,,,,,
EMR Position Control,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Position_Control_4_ValueID,4,Partial Stroke Test,1,,,,,,,,
EMR Power Cord Attached,-1,Attribute_Dictionary_Defining_Attributes_All_EMR_Extended_Attributes_EMR_Power_Cord_Attached_0_ValueID,0,Yes,1,,,,,,,,
EMR Power Cord Attached,-1,Attribute_Dictionary_Defining_Attributes_All_EMR_Extended_Attributes_EMR_Power_Cord_Attached_1_ValueID,1,No,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_0_ValueID,0,AC,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_1_ValueID,1,DC,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_2_ValueID,2,Loop Powered (2-Wire),1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_3_ValueID,3,VDC,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_4_ValueID,4,VAC,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_5_ValueID,5,Pneumatic,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_6_ValueID,6,Manual,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_7_ValueID,7,Hardwire,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_8_ValueID,8,Electric,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_9_ValueID,9,Battery,1,,,,,,,,
EMR Power Source,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Power_Source_10_ValueID,10,Power Sharing,1,,,,,,,,
EMR Pressure,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_0_ValueID,0,Low,1,,,,,,,,
EMR Pressure,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_1_ValueID,1,High,1,,,,,,,,
EMR Pressure,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Class_2_ValueID,2,Non Intrusive,1,,,,,,,,
EMR Pressure,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Class_3_ValueID,3,Inline,1,,,,,,,,
EMR Pressure,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Class_4_ValueID,4,Medium,1,,,,,,,,
EMR Pressure Class,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Class_0_ValueID,0,PN,1,,,,,,,,
EMR Pressure Class,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Class_1_ValueID,1,ASME,1,,,,,,,,
EMR Pressure Rating,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Rating_0_ValueID,0,ANSI 150 / PN 20,1,,,,,,,,
EMR Pressure Rating,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Rating_1_ValueID,1,ANSI 300 / PN 50,1,,,,,,,,
EMR Pressure Rating,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Rating_2_ValueID,2,ANSI 600 / PN 100,1,,,,,,,,
EMR Pressure Rating,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Rating_3_ValueID,3,ANSI 900 / PN 150,1,,,,,,,,
EMR Pressure Rating,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Rating_4_ValueID,4,ANSI 1500 / PN 250,1,,,,,,,,
EMR Pressure Rating,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Pressure_Rating_5_ValueID,5,ANSI 2500,1,,,,,,,,
EMR priceOnlyCart,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_priceOnlyCart_0_ValueID,0,Yes,1,,,,,,,,
EMR priceOnlyCart,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_priceOnlyCart_1_ValueID,1,No,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_0_ValueID,0,Coplanar,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_1_ValueID,1,Flanged,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_2_ValueID,2,Flanged Thermowell,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_3_ValueID,3,Hygienic,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_4_ValueID,4,Hygienic coupling,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_5_ValueID,5,Hygienic fitting,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_6_ValueID,6,Hygienic Thermowell,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_7_ValueID,7,In-Line,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_8_ValueID,8,Socket Weld Flange,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_10_ValueID,10,Threaded,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_11_ValueID,11,Threaded Thermowell,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_12_ValueID,12,VanStone Thermowell,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_13_ValueID,13,Wafer,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_14_ValueID,14,Weld end,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_15_ValueID,15,Weld neck flange,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_16_ValueID,16,Welded Thermowell,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_17_ValueID,17,Lap joint flange,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_18_ValueID,18,NPT,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_19_ValueID,19,300RF,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_20_ValueID,20,600RF,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_21_ValueID,21,SWE,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_22_ValueID,22,BWE,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_23_ValueID,23,PN16,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_24_ValueID,24,125FF,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_25_ValueID,25,250RF,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_26_ValueID,26,150FF,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_27_ValueID,27,Tri-Clamp,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_28_ValueID,28,PN25,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_29_ValueID,29,PN40,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_30_ValueID,30,150RF,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_31_ValueID,31,CL150RF,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_32_ValueID,32,CL300RF,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_33_ValueID,33,CL600RF,1,,,,,,,,
EMR Process Connection Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Process_Connection_Type_34_ValueID,34,600RTJ,1,,,,,,,,
